raw/gen/time/total_timesteps,raw/gen/rollout/ep_rew_wrapped_mean,raw/gen/train/critic_loss,raw/gen/train/actor_loss,raw/gen/time/time_elapsed,raw/gen/time/fps,raw/gen/train/learning_rate,raw/gen/time/episodes,raw/gen/train/n_updates
6008000,0.3591352175619026,0.0010330569309451993,-0.04159596515074372,1,758,0.001,6008,6007000
6012000,0.3884415673020343,0.0019448446833831325,-0.044423484951257704,1,771,0.001,6012,6011000
6016000,0.4570352034021088,0.0017321440282637125,-0.04386141948029399,1,759,0.001,6016,6015000
6020000,0.4524751295199882,0.0006320715688309939,-0.04396589547023177,1,761,0.001,6020,6019000
6024000,0.47582351991867566,0.0012677799202712693,-0.04503536539524794,1,764,0.001,6024,6023000
6028000,0.475560825089901,0.0007502121532275343,-0.04464768787100911,1,766,0.001,6028,6027000
6032000,0.46803088286231026,0.0006937477848654799,-0.043543767649680376,1,762,0.001,6032,6031000
6036000,0.45607711858718303,0.0009669567949044991,-0.043935790605843066,1,761,0.001,6036,6035000
6040000,0.46051343536639666,0.0034173700221408645,-0.043960454534739256,1,758,0.001,6040,6039000
6044000,0.46128560430910986,0.004013072172219457,-0.0457110328450799,1,760,0.001,6044,6043000
6048000,0.43955252186920846,0.0017272472155702215,-0.04481139853969216,1,754,0.001,6048,6047000
6052000,0.4447753765119887,0.0022039539799441395,-0.045797506414353845,1,761,0.001,6052,6051000
6056000,0.38603732914241884,0.001372707603578576,-0.04728468988463282,1,762,0.001,6056,6055000
6060000,0.3775462427214555,0.0003389305905575488,-0.04562348040938377,1,769,0.001,6060,6059000
6064000,0.3431672865488183,0.00048552249123251463,-0.04467305069416761,1,754,0.001,6064,6063000
6068000,0.35385828608497844,0.0017140251686152492,-0.043306653682142496,1,758,0.001,6068,6067000
6072000,0.38504530530282216,0.0017524410294964784,-0.04425496079772711,1,753,0.001,6072,6071000
6076000,0.37403518564596333,0.0024784247408675872,-0.04528687932342291,1,758,0.001,6076,6075000
6080000,0.3743862642865593,0.0022750587687809715,-0.04658978384360671,1,753,0.001,6080,6079000
6084000,0.3853700622568405,0.0019102596200234702,-0.045841562204062936,1,763,0.001,6084,6083000
6088000,0.388967646182198,0.00242788122288469,-0.044339711293578145,1,767,0.001,6088,6087000
6092000,0.3711294677638992,0.0016592547656534796,-0.044753670997917654,1,760,0.001,6092,6091000
6096000,0.37378841354908343,0.0005085957869794741,-0.043496757607907055,1,764,0.001,6096,6095000
6100000,0.30942865692252963,0.0005150615377828804,-0.0447232269346714,1,757,0.001,6100,6099000
6104000,0.31917643725817507,0.001315811770978455,-0.04268754621222615,1,752,0.001,6104,6103000
6108000,0.31369594907927506,0.0025368817383137126,-0.043168532136827704,1,752,0.001,6108,6107000
6112000,0.28989296662208536,0.0007324219347243856,-0.04695516160875559,1,762,0.001,6112,6111000
6116000,0.22408574682082372,0.000694756661707752,-0.044135268159210685,1,756,0.001,6116,6115000
6120000,0.2269688605655152,0.0037927772910268218,-0.04457119186967611,1,764,0.001,6120,6119000
6124000,0.2043683181783523,0.0001448233108995296,-0.04386038604006171,1,756,0.001,6124,6123000
6128000,0.20541492380161766,0.0021268794576785773,-0.042615322187542916,1,753,0.001,6128,6127000
6132000,0.21492034836917281,0.004230720259068812,-0.0440040803514421,1,760,0.001,6132,6131000
6136000,0.21480269543380423,0.0012317277922877826,-0.042884972535073757,1,767,0.001,6136,6135000
6140000,0.2121541476943326,0.002266193220602041,-0.042904707476496697,1,758,0.001,6140,6139000
6144000,0.20764344192075648,0.0010460244769700186,-0.04371288412809372,1,760,0.001,6144,6143000
6148000,0.20003929289044783,0.0033960250140283943,-0.04530247069522739,1,762,0.001,6148,6147000
6152000,0.19572773433721274,0.00026393474117848394,-0.043692568857222794,1,756,0.001,6152,6151000
6156000,0.22601583131421987,0.0007577276943549016,-0.043637633174657825,1,759,0.001,6156,6155000
6160000,0.21178487713983596,0.0008218295656784437,-0.04163004890456796,1,763,0.001,6160,6159000
6164000,0.21496784687603884,0.0008593160545740102,-0.04114624905213714,1,757,0.001,6164,6163000
6168000,0.2049406895011866,0.0008492214267912921,-0.04169753671064973,1,748,0.001,6168,6167000
6172000,0.17178109967893884,0.0007448797915133272,-0.04080952214449644,1,756,0.001,6172,6171000
6176000,0.18416323502284043,0.0014693251292880172,-0.041022840335965156,1,761,0.001,6176,6175000
6180000,0.18150098046382795,0.0006588229796844104,-0.040849786702543495,1,768,0.001,6180,6179000
6184000,0.15183835245312438,0.002038032517255039,-0.04236287434771657,1,756,0.001,6184,6183000
6188000,0.15109993871299074,0.004161076720327346,-0.04357511561363935,1,770,0.001,6188,6187000
6192000,0.14112389613969886,0.0012253403488771506,-0.0443130665384233,1,766,0.001,6192,6191000
6196000,0.13878203158709693,0.00039912560346931945,-0.043595978181809186,1,759,0.001,6196,6195000
6200000,0.16235703774255422,0.0008166345422864721,-0.04431257939338684,1,762,0.001,6200,6199000
6204000,0.1529980089496773,0.0020996427292526267,-0.04566033005714416,1,761,0.001,6204,6203000
6208000,0.15682514701097747,0.0015428894931519572,-0.0446267193891108,1,769,0.001,6208,6207000
6212000,0.15555451538129356,0.0004786173043620862,-0.04260146436467767,1,757,0.001,6212,6211000
6216000,0.15259453628160596,0.0009423260356602179,-0.041740728303790095,1,754,0.001,6216,6215000
6220000,0.2327567697720846,0.000615307924278669,-0.040154690317809584,1,762,0.001,6220,6219000
6224000,0.23353627223500112,0.0009219079456859836,-0.03802621893212199,1,760,0.001,6224,6223000
6228000,0.23782227419514534,0.0006171358048052789,-0.03834016859903932,1,759,0.001,6228,6227000
6232000,0.22865176906049434,0.001510340761325335,-0.03891632417589426,1,768,0.001,6232,6231000
6236000,0.23206165693276698,0.00023624551634632057,-0.03717528831213713,1,767,0.001,6236,6235000
6240000,0.22945814971024034,0.0006080746506305104,-0.03577793649211526,1,765,0.001,6240,6239000
6244000,0.2283699547412761,0.0008066147503199643,-0.03499429104104638,1,762,0.001,6244,6243000
6248000,0.2283817961813512,0.0006084940959585881,-0.03521958495303988,1,768,0.001,6248,6247000
6252000,0.23018923096660404,0.002083603395385408,-0.03606065475195646,1,760,0.001,6252,6251000
6256000,0.2018393933173009,0.0008790890817108707,-0.037576424110680816,1,756,0.001,6256,6255000
6260000,0.20573734105718441,0.0009318723645814595,-0.03860526499524713,1,755,0.001,6260,6259000
6264000,0.20644729392190567,0.0007614980764714871,-0.037207051493227485,1,749,0.001,6264,6263000
6268000,0.20618765313439474,0.0003176729325635861,-0.035564567539840934,1,758,0.001,6268,6267000
6272000,0.2000136608764519,0.0005290963322279914,-0.03629820463433862,1,756,0.001,6272,6271000
6276000,0.18995166015061077,0.0005005887271287672,-0.036534554358571766,1,768,0.001,6276,6275000
6280000,0.25549635432392376,0.0010225144784006867,-0.03598039413616061,1,756,0.001,6280,6279000
6284000,0.2612331954477644,0.0007830529155959485,-0.03613448991253972,1,753,0.001,6284,6283000
6288000,0.26385067785780086,0.0009368077891277308,-0.03566950940340757,1,761,0.001,6288,6287000
6292000,0.29760269152948743,0.0016384626484738604,-0.036312029011547564,1,755,0.001,6292,6291000
6296000,0.2994988045161108,0.0005704716927703824,-0.03591957759857178,1,760,0.001,6296,6295000
6300000,0.2998273454113543,0.0010272423252986654,-0.03436844031326473,1,761,0.001,6300,6299000
6304000,0.29932157982898777,0.00016850772532530015,-0.03351437918096781,1,762,0.001,6304,6303000
6308000,0.3219353217853533,0.0003639353278889772,-0.033030510218814015,1,760,0.001,6308,6307000
6312000,0.36437399556400707,0.0013720180075221943,-0.03294127813912928,1,755,0.001,6312,6311000
6316000,0.3919848415166897,0.00029635430411352855,-0.03319447363168001,1,762,0.001,6316,6315000
6320000,0.30945179438775894,0.0006403896588226998,-0.03347689020074904,1,760,0.001,6320,6319000
6324000,0.3264044314372446,0.0010738434703181422,-0.03367412392050028,1,763,0.001,6324,6323000
6328000,0.32137186164492115,0.0016454124590801096,-0.03348096057586372,1,760,0.001,6328,6327000
6332000,0.32088451483673053,0.0010794513449024169,-0.034020985087379815,1,771,0.001,6332,6331000
6336000,0.33125478925031004,0.0009081301731862908,-0.03468014905974269,1,752,0.001,6336,6335000
6340000,0.33497819733050815,0.0015810054504371027,-0.03498191263526678,1,770,0.001,6340,6339000
6344000,0.3419137184923091,0.0005894281005923141,-0.03499954588338733,1,758,0.001,6344,6343000
6348000,0.340880738544282,0.0005422449013805235,-0.033733998443931344,1,755,0.001,6348,6347000
6352000,0.35076043270009344,0.0007649942418688257,-0.03367151417024434,1,756,0.001,6352,6351000
6356000,0.35064964233194607,0.0007129202993992818,-0.03317460637912154,1,763,0.001,6356,6355000
6360000,0.3475798740858467,0.0005333634350054994,-0.0337029776442796,1,761,0.001,6360,6359000
6364000,0.3736300617903636,0.00026624041757992013,-0.033848423589020966,1,760,0.001,6364,6363000
6368000,0.3755357954778203,0.0004919884028633935,-0.03458644174784422,1,761,0.001,6368,6367000
6372000,0.3709223986540527,0.0009322261886653592,-0.03416531170718372,1,756,0.001,6372,6371000
6376000,0.38886864986966535,0.0008754619117721088,-0.03526955668628216,1,753,0.001,6376,6375000
6380000,0.35560141529896455,9.533041761779825e-05,-0.034071189615875484,1,753,0.001,6380,6379000
6384000,0.3609553468031084,0.0013119500919682872,-0.034330489736050365,1,761,0.001,6384,6383000
6388000,0.3623885243755535,0.00042702513107124873,-0.03378036238625646,1,765,0.001,6388,6387000
6392000,0.32894317129087147,0.0008048841984896833,-0.03294862256757915,1,752,0.001,6392,6391000
6396000,0.3508003141685288,0.00037944390432608253,-0.03291453934647143,1,751,0.001,6396,6395000
6400000,0.3215008752791008,0.0004853011736452609,-0.03309702423028648,1,758,0.001,6400,6399000
6404000,0.3475183020680316,0.00038372577380375064,-0.03315776139497757,1,765,0.001,6404,6403000
6408000,0.35442143594180686,0.0006287549712684988,-0.03337476256117225,1,758,0.001,6408,6407000
6412000,0.3079833514228224,0.0005205931880055018,-0.033028637366369365,1,768,0.001,6412,6411000
6416000,0.28667953665424417,0.0002033881914139339,-0.03229101076722145,1,773,0.001,6416,6415000
6420000,0.2855242831282359,0.0006393849883151198,-0.032130525471642614,1,767,0.001,6420,6419000
6424000,0.27395680607350614,0.0002574980636927186,-0.03174453248083591,1,763,0.001,6424,6423000
6428000,0.28089295897211775,0.0002873851552995831,-0.03143123937770724,1,761,0.001,6428,6427000
6432000,0.28655656115508843,0.0006420090572043239,-0.03210959670320153,1,760,0.001,6432,6431000
6436000,0.2659535925022575,0.0005637687289347547,-0.03204247183911502,1,756,0.001,6436,6435000
6440000,0.2659235816488544,9.448192769066282e-05,-0.030945873280987142,1,752,0.001,6440,6439000
6444000,0.28746015055465857,0.000779711145356506,-0.031149177791550756,1,765,0.001,6444,6443000
6448000,0.2881089301698829,0.00022457908722141716,-0.030241835905238986,1,754,0.001,6448,6447000
6452000,0.2751972719311395,0.000734893945912221,-0.029994142327457667,1,754,0.001,6452,6451000
6456000,0.27450785262263844,0.0008364726877892479,-0.031606159834191204,1,754,0.001,6456,6455000
6460000,0.31003538441127054,0.0011226490400943027,-0.032570811856538054,1,760,0.001,6460,6459000
6464000,0.2793868175202647,0.0012294604299862503,-0.03220659664459526,1,761,0.001,6464,6463000
6468000,0.3048904757455669,0.00033240478475469846,-0.03318394967913628,1,757,0.001,6468,6467000
6472000,0.3053555588201581,0.00034739471156408863,-0.03503443041816354,1,756,0.001,6472,6471000
6476000,0.30236848098408836,0.001296919242155054,-0.03451773816719651,1,763,0.001,6476,6475000
6480000,0.269300825352465,0.0005461164780356598,-0.03341826917976141,1,752,0.001,6480,6479000
6484000,0.2536861043306733,0.0012128550210062752,-0.03380887617357075,1,755,0.001,6484,6483000
6488000,0.2530871979706666,0.0005045379558146486,-0.03411640382930636,1,756,0.001,6488,6487000
6492000,0.2550049052143938,0.0005374119487736092,-0.03295281269773841,1,753,0.001,6492,6491000
6496000,0.2693425975961364,0.0009564126413098177,-0.03270653424412012,1,759,0.001,6496,6495000
6500000,0.26920815059528314,0.0004603851748611231,-0.03249990798346698,1,756,0.001,6500,6499000
6504000,0.2649900480507024,0.0005325385997976262,-0.03269507057964802,1,755,0.001,6504,6503000
6508000,0.26952630388924864,0.00040437566548723406,-0.03241720848530531,1,758,0.001,6508,6507000
6512000,0.269354831718756,0.0005216890375157691,-0.03177064025774598,1,757,0.001,6512,6511000
6516000,0.2917843022421614,0.00031463060430757386,-0.031083819409832358,1,770,0.001,6516,6515000
6520000,0.2912208427596554,0.0003695429273433196,-0.02986425811611116,1,752,0.001,6520,6519000
6524000,0.2898259600187627,0.0005555421007542468,-0.030993462506681682,1,753,0.001,6524,6523000
6528000,0.301146665349885,0.0009041583721602853,-0.031272434094920754,1,764,0.001,6528,6527000
6532000,0.29735478936413035,0.0005793558223728441,-0.03227297814190388,1,759,0.001,6532,6531000
6536000,0.3100550109774148,0.0006003367279098495,-0.030138928340747953,1,760,0.001,6536,6535000
6540000,0.3107707390443273,0.00019790127053054708,-0.02950521099381149,1,764,0.001,6540,6539000
6544000,0.2844913785657089,0.0008567233224905129,-0.030332982720807193,1,762,0.001,6544,6543000
6548000,0.2842085749185902,0.001080091083388662,-0.02960088092274964,1,760,0.001,6548,6547000
6552000,0.2849225178733088,0.0003935104907585754,-0.0288584460336715,1,756,0.001,6552,6551000
6556000,0.29752945725333535,0.0006996250517223394,-0.02860069702193141,1,761,0.001,6556,6555000
6560000,0.26081743619218717,0.00037484051446561956,-0.02906494749337435,1,759,0.001,6560,6559000
6564000,0.27235517311069246,0.0004622628612628169,-0.02839512875676155,1,761,0.001,6564,6563000
6568000,0.2575991288763115,0.0007201593491499389,-0.029471892995759846,1,760,0.001,6568,6567000
6572000,0.2624382583101237,0.00044857887681031504,-0.029249033307656647,1,760,0.001,6572,6571000
6576000,0.27557610621269396,0.0009351818348698441,-0.028746881058439613,1,765,0.001,6576,6575000
6580000,0.2687316227785557,0.00045280121872989207,-0.028498228983953596,1,756,0.001,6580,6579000
6584000,0.27305375711399005,0.0003956431660021503,-0.02893697993271053,1,763,0.001,6584,6583000
6588000,0.267238012697306,0.000576280866601769,-0.029829602112993597,1,760,0.001,6588,6587000
6592000,0.2803336629914453,0.0004702250748223909,-0.029989699890837072,1,760,0.001,6592,6591000
6596000,0.2425186882604186,0.000332901971669277,-0.029480908600613476,1,760,0.001,6596,6595000
6600000,0.25594740813880684,0.00046876356054774415,-0.029954332783818247,1,759,0.001,6600,6599000
6604000,0.23846822497289555,0.00022277855316636815,-0.02989766525104642,1,761,0.001,6604,6603000
6608000,0.20100148260667663,0.0008568750703121107,-0.02978615967929363,1,770,0.001,6608,6607000
6612000,0.20216078413224436,0.00028632098941654935,-0.028643039256334303,1,754,0.001,6612,6611000
6616000,0.2087770813612117,0.0002243887895598463,-0.02853291324339807,1,763,0.001,6616,6615000
6620000,0.21112114341797883,0.0003552600851164138,-0.029308588333427907,1,762,0.001,6620,6619000
6624000,0.2055624433680589,0.001200071258119903,-0.03017274325154722,1,755,0.001,6624,6623000
6628000,0.18903041231236503,0.0003662311574713653,-0.030213405039161444,1,763,0.001,6628,6627000
6632000,0.2499158449148122,0.0014411086471012111,-0.03094740954041481,1,770,0.001,6632,6631000
6636000,0.23908243667407367,0.0006100790240845183,-0.03251930480077863,1,758,0.001,6636,6635000
6640000,0.31540658390854714,0.000563829526274682,-0.031892465095967056,1,753,0.001,6640,6639000
6644000,0.31385467708678827,0.0008055015609010126,-0.031392807696014643,1,756,0.001,6644,6643000
6648000,0.32452023019706133,0.0013763218259546957,-0.0321546922903508,1,769,0.001,6648,6647000
6652000,0.32402603000475944,0.0014803747663839802,-0.03222026240080595,1,747,0.001,6652,6651000
6656000,0.3126332289252359,0.0008542260449633256,-0.03218954273685813,1,757,0.001,6656,6655000
6660000,0.3134178556912301,0.0007094044699193747,-0.03201323428563774,1,764,0.001,6660,6659000
6664000,0.32254846365779405,0.00016514735764190834,-0.030138273525983094,1,757,0.001,6664,6663000
6668000,0.3127642736299636,0.0007694073092387667,-0.029435307079926133,1,760,0.001,6668,6667000
6672000,0.3167498979561807,0.0007174569170680387,-0.029083085166290403,1,762,0.001,6672,6671000
6676000,0.30912955565443795,0.0003928254768922795,-0.02908578125014901,1,753,0.001,6676,6675000
6680000,0.3091578234302397,0.0005032263309229537,-0.029407889859750867,1,769,0.001,6680,6679000
6684000,0.34323043268816045,0.0005490814501029036,-0.02973694896325469,1,760,0.001,6684,6683000
6688000,0.34268256393205987,0.000360878616812947,-0.029420589327812195,1,764,0.001,6688,6687000
6692000,0.3278699234558536,0.0005978202525840421,-0.029120095437392593,1,762,0.001,6692,6691000
6696000,0.3517178181273706,0.0007582512193982969,-0.028488035241141914,1,758,0.001,6696,6695000
6700000,0.343465515598223,0.0013967874244629832,-0.0278502258118242,1,769,0.001,6700,6699000
6704000,0.34172103706838036,0.0001494849877429281,-0.027349851697683333,1,762,0.001,6704,6703000
6708000,0.3500659967652941,0.0009492340482379813,-0.027790566388517617,1,756,0.001,6708,6707000
6712000,0.34791205081725957,0.0001537250421266451,-0.02774063946120441,1,766,0.001,6712,6711000
6716000,0.31122379677928846,0.0006698646156432388,-0.02716714487411082,1,761,0.001,6716,6715000
6720000,0.3137840524843336,0.00011714256139325565,-0.02676852274313569,1,757,0.001,6720,6719000
6724000,0.33132836857411646,0.0013748982741024294,-0.02791375358402729,1,762,0.001,6724,6723000
6728000,0.3291838043088735,0.0004051410586689254,-0.02822806474007666,1,755,0.001,6728,6727000
6732000,0.28539647979556126,0.0009005363493788333,-0.02806106260418892,1,771,0.001,6732,6731000
6736000,0.44609027555963054,8.263236852240736e-05,-0.027104815991595387,1,758,0.001,6736,6735000
6740000,0.4297234776109585,0.00031137689719259526,-0.026352644957602023,1,756,0.001,6740,6739000
6744000,0.55611870073158,0.0005593929526233756,-0.026395266324281692,1,775,0.001,6744,6743000
6748000,0.5467180042135014,0.0009495081079607708,-0.027677586069330573,1,753,0.001,6748,6747000
6752000,0.5649425907555736,0.00207369835324409,-0.028008377220481634,1,759,0.001,6752,6751000
6756000,0.6858008596707404,0.0003923713026458108,-0.029229405166581273,1,756,0.001,6756,6755000
6760000,0.691778360890696,0.0007013931965488176,-0.03042007370479405,1,764,0.001,6760,6759000
6764000,0.6981314751173769,0.0017058508085603678,-0.030337412010878324,1,754,0.001,6764,6763000
6768000,0.7012792999201497,0.0005304908722732069,-0.029737998861819506,1,756,0.001,6768,6767000
6772000,0.6924185576538353,0.0003073229989478413,-0.028859493903815748,1,759,0.001,6772,6771000
6776000,0.6795820202907521,0.0015124627060484998,-0.02935807040706277,1,758,0.001,6776,6775000
6780000,0.6815469114995342,0.0010130684860762086,-0.031385633543133735,1,765,0.001,6780,6779000
6784000,0.6617312407178088,0.00011681361625678466,-0.031072071863338352,1,751,0.001,6784,6783000
6788000,0.6850548267081021,0.0019189492740856004,-0.030845227736979723,1,757,0.001,6788,6787000
6792000,0.6846324110997053,0.0002968518228551856,-0.030774705840274693,1,766,0.001,6792,6791000
6796000,0.665045932547542,0.00048734387653170475,-0.029873844347894193,1,754,0.001,6796,6795000
6800000,0.670414968088579,0.0006312433581869213,-0.030370749747380615,1,761,0.001,6800,6799000
6804000,0.668927985138352,0.000747675526590859,-0.030592492138966917,1,759,0.001,6804,6803000
6808000,0.6610209284297055,0.0010689010269508172,-0.030419329641386866,1,754,0.001,6808,6807000
6812000,0.6732784765396321,0.0003018072758658401,-0.03147391843050718,1,752,0.001,6812,6811000
6816000,0.6740334776976151,0.0018597106012559902,-0.03270146116986871,1,761,0.001,6816,6815000
6820000,0.6700433415316747,0.00034560471064099696,-0.03293313959799707,1,763,0.001,6820,6819000
6824000,0.6644682162012454,0.000410549391692527,-0.03087396431528032,1,761,0.001,6824,6823000
6828000,0.6664237768161074,0.0009756721264448891,-0.030214133927598596,1,754,0.001,6828,6827000
6832000,0.6473840406412559,0.0002839114491107089,-0.029586508331820367,1,754,0.001,6832,6831000
6836000,0.5347372503162108,0.0004326911388249614,-0.030268901105970143,1,760,0.001,6836,6835000
6840000,0.48073050965442454,0.0003536183971297102,-0.03149152939766645,1,759,0.001,6840,6839000
6844000,0.4969346120778706,0.0015975815831203257,-0.0324004991222173,1,758,0.001,6844,6843000
6848000,0.5362406567177347,0.000287390895111177,-0.03478533534705639,1,754,0.001,6848,6847000
6852000,0.5177618564050114,0.00021441596057314644,-0.03419504387676716,1,768,0.001,6852,6851000
6856000,0.39925154610696756,0.00019775085941835995,-0.03365631057694554,1,770,0.001,6856,6855000
6860000,0.44543357764338076,0.0005390238828255072,-0.03335244106501341,1,753,0.001,6860,6859000
6864000,0.4202669942623484,0.001202170828126529,-0.03456324376165867,1,767,0.001,6864,6863000
6868000,0.41703661177506923,0.000508483207097681,-0.033555798729881646,1,758,0.001,6868,6867000
6872000,0.4413655901928659,0.002184837246274486,-0.034291335873305795,1,757,0.001,6872,6871000
6876000,0.44740361281548735,0.0006272798188810631,-0.034175721127539874,1,760,0.001,6876,6875000
6880000,0.4454496370126172,0.0009762509724092587,-0.03303227629698813,1,754,0.001,6880,6879000
6884000,0.42729487577165715,0.0020386581714707847,-0.03412931189499795,1,768,0.001,6884,6883000
6888000,0.4590511505765019,0.00045989314203019886,-0.035955014578998086,1,755,0.001,6888,6887000
6892000,0.45899740268160466,0.00042691436259239586,-0.03518078671395779,1,765,0.001,6892,6891000
6896000,0.4545812199002704,0.0005424794062396327,-0.034694685883820055,1,771,0.001,6896,6895000
6900000,0.4645117403725045,0.0004513287589119299,-0.035868440240621566,1,757,0.001,6900,6899000
6904000,0.463798754558131,0.00024232382519789528,-0.034043695859611034,1,756,0.001,6904,6903000
6908000,0.4631194683330644,0.0009883136580071113,-0.03366987056285143,1,763,0.001,6908,6907000
6912000,0.4511046863125304,0.0008366360704829997,-0.03431860170140862,1,758,0.001,6912,6911000
6916000,0.4542340422117169,0.001436922930993768,-0.035962502259761095,1,762,0.001,6916,6915000
6920000,0.5013160866146279,0.0009786938097492968,-0.03757810042053461,1,770,0.001,6920,6919000
6924000,0.4889412930978338,0.0009570348121943232,-0.03684429532289505,1,752,0.001,6924,6923000
6928000,0.4933287306577576,0.002026448033357307,-0.03528906213864684,1,764,0.001,6928,6927000
6932000,0.508394739330388,0.0004682444961845531,-0.03438627604395151,1,756,0.001,6932,6931000
6936000,0.4583643436235095,0.0010172027036837482,-0.032649203235283496,1,756,0.001,6936,6935000
6940000,0.4613726115205273,0.00028998094085605605,-0.032732786746695636,1,760,0.001,6940,6939000
6944000,0.3159343762259827,0.0006673651631511454,-0.03317493689246476,1,758,0.001,6944,6943000
6948000,0.3037212105806567,0.002054684818684687,-0.03519586392119527,1,761,0.001,6948,6947000
6952000,0.30290316643371956,0.0017111284505955285,-0.03676451098918915,1,754,0.001,6952,6951000
6956000,0.29852493245027634,0.0002770552426843245,-0.036290686383843425,1,755,0.001,6956,6955000
6960000,0.2581870812362783,0.001873694352022341,-0.036489351738244295,1,752,0.001,6960,6959000
6964000,0.2694096229621069,0.0008216516607375694,-0.03521630121022463,1,757,0.001,6964,6963000
6968000,0.2658849152253466,0.0009103816446183708,-0.03548760561645031,1,753,0.001,6968,6967000
6972000,0.2965726298346743,0.0007993576836266834,-0.03611941237747669,1,760,0.001,6972,6971000
6976000,0.2805350523314656,0.0007527189667400261,-0.03614969222992659,1,766,0.001,6976,6975000
6980000,0.2817956811981413,0.0016500858830280833,-0.03724776278063655,1,760,0.001,6980,6979000
6984000,0.2885360007291052,0.0005157611531091706,-0.03727093031257391,1,765,0.001,6984,6983000
6988000,0.29829936056371475,0.0005009946318331246,-0.03792661250010133,1,754,0.001,6988,6987000
6992000,0.2983989668210305,0.0012037123996860583,-0.037669872514903543,1,752,0.001,6992,6991000
6996000,0.30117645739426196,0.0012951970576552901,-0.03665826806798577,1,754,0.001,6996,6995000
7000000,0.28145903344494005,0.0008460372444604292,-0.036516724225133655,1,756,0.001,7000,6999000
7004000,0.28677087622873854,0.0003125493808036579,-0.034485542096197606,1,751,0.001,7004,7003000
7008000,0.32084774408584243,0.0007927731644298574,-0.03211169891059398,1,757,0.001,7008,7007000
7012000,0.3204776777270142,0.00020014095309310652,-0.031618229154497385,1,759,0.001,7012,7011000
7016000,0.3252629705181526,0.0019680616072673025,-0.03101554411649704,1,757,0.001,7016,7015000
7020000,0.33017957349049804,0.0006994564204579694,-0.031440084787085654,1,757,0.001,7020,7019000
7024000,0.33717842186933955,0.00020218009140919726,-0.03053312089666724,1,760,0.001,7024,7023000
7028000,0.3313018128109171,0.00047032873795724913,-0.031063799515366555,1,755,0.001,7028,7027000
7032000,0.3396260292202705,0.0006564516031046373,-0.03207320882380009,1,752,0.001,7032,7031000
7036000,0.3393607744033037,0.0006032351836622483,-0.031111199600622058,1,754,0.001,7036,7035000
7040000,0.33119060819007146,0.00142567136010138,-0.031075660588219763,1,760,0.001,7040,7039000
7044000,0.3308771209474843,0.0002881297580352676,-0.032600363831967114,1,770,0.001,7044,7043000
7048000,0.3026697087530298,0.0011966439561574905,-0.033214276276528835,1,764,0.001,7048,7047000
7052000,0.31658074017925975,0.0019876380579399735,-0.03394580459594727,1,751,0.001,7052,7051000
7056000,0.31835427525478516,0.0014321065560608012,-0.03265258824080229,1,772,0.001,7056,7055000
7060000,0.3501110227464278,0.00014251170915834016,-0.03306806155666709,1,771,0.001,7060,7059000
7064000,0.3373881479750053,0.0006595072992993302,-0.032991400975734,1,760,0.001,7064,7063000
7068000,0.33801142603629214,0.001060919312909625,-0.033998116839677094,1,763,0.001,7068,7067000
7072000,0.28314618422357346,0.0006936204600424105,-0.033166375964879986,1,757,0.001,7072,7071000
7076000,0.28296378645478876,0.0013309708316827816,-0.034292992059141394,1,761,0.001,7076,7075000
7080000,0.2858995543868115,0.0004935983740931533,-0.033812900811433795,1,761,0.001,7080,7079000
7084000,0.2868844503575275,0.0027245277997949495,-0.035279499307274816,1,751,0.001,7084,7083000
7088000,0.22283456318621234,0.00018868673174250933,-0.03395203092694282,1,761,0.001,7088,7087000
7092000,0.2270011839434442,0.000683810391995354,-0.033453595051541926,1,758,0.001,7092,7091000
7096000,0.22384238419484462,0.0012009185133664562,-0.03329516756720841,1,756,0.001,7096,7095000
7100000,0.23884531955809407,0.0005920788874898517,-0.03364444376528263,1,762,0.001,7100,7099000
7104000,0.2967652120084166,0.0006613803102925641,-0.03235958235710859,1,756,0.001,7104,7103000
7108000,0.2645250427743047,0.0008534618479618377,-0.03229044916853309,1,758,0.001,7108,7107000
7112000,0.28644137510564677,0.0021577514914965013,-0.03345902712084353,1,756,0.001,7112,7111000
7116000,0.2777672569712827,0.0009636337194713187,-0.0339304244723171,1,762,0.001,7116,7115000
7120000,0.22491291154385556,0.0006363116032314588,-0.03425590564310551,1,756,0.001,7120,7119000
7124000,0.22297121476508341,0.0012842918712587766,-0.03374247444421053,1,771,0.001,7124,7123000
7128000,0.24315074649033988,0.0003746488789346895,-0.03303968261182308,1,765,0.001,7128,7127000
7132000,0.21930946343430371,0.000928598068640642,-0.032849086150527,1,750,0.001,7132,7131000
7136000,0.22288150526880668,0.0009762770998757028,-0.032489031370729206,1,760,0.001,7136,7135000
7140000,0.22003626207310703,0.00028144512468925275,-0.03289018119685352,1,759,0.001,7140,7139000
7144000,0.21983972767738166,0.0007802945556900317,-0.032775102127343414,1,762,0.001,7144,7143000
7148000,0.27370877691142015,0.000485952839587149,-0.03395256367325783,1,756,0.001,7148,7147000
7152000,0.26552274867175535,0.00047318018210108933,-0.03495966847613454,1,754,0.001,7152,7151000
7156000,0.2634327859661881,0.0009318926413285016,-0.033640737548470495,1,753,0.001,7156,7155000
7160000,0.21841591376204114,0.001883214433701089,-0.03320221262425184,1,763,0.001,7160,7159000
7164000,0.2227441060871666,0.0002791971908291052,-0.03432799855992198,1,751,0.001,7164,7163000
